,observation_date,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,beta_0,beta_1,beta_2,lambda
1606,2020-06-23,0.16,0.17,0.18,0.18,0.22,0.33,0.54,0.72,1.7444956812726262,-1.5496396557346521,-1.9968788938671138,0.30303030303030304
1607,2020-06-24,0.15,0.17,0.17,0.19,0.21,0.33,0.52,0.69,1.6406324250831779,-1.4555507880132275,-1.833289615996291,0.30303030303030304
1608,2020-06-25,0.16,0.17,0.17,0.17,0.21,0.32,0.53,0.68,1.6436839539406478,-1.458473226167279,-1.8518369703706605,0.30303030303030304
1609,2020-06-26,0.14,0.17,0.17,0.17,0.19,0.3,0.49,0.64,1.5332817095859634,-1.3559390951599812,-1.729291013587827,0.30303030303030304
1610,2020-06-29,0.14,0.18,0.16,0.16,0.18,0.28,0.47,0.64,1.5425347793149737,-1.3650786227572351,-1.7841399997517975,0.30303030303030304
1611,2020-06-30,0.16,0.18,0.16,0.16,0.18,0.29,0.49,0.66,1.626369264142348,-1.4375570984137234,-1.919576170489013,0.30303030303030304
1612,2020-07-01,0.14,0.17,0.16,0.17,0.19,0.31,0.52,0.69,1.6811869134794468,-1.504318186721278,-1.9245926710927377,0.30303030303030304
1613,2020-07-02,0.14,0.16,0.16,0.16,0.19,0.29,0.5,0.68,1.677427184635221,-1.498837181180682,-1.9696633528440235,0.30303030303030304
1614,2020-07-06,0.15,0.16,0.16,0.16,0.19,0.31,0.51,0.69,1.7047659173195018,-1.523557963441314,-1.992417860006795,0.30303030303030304
1615,2020-07-07,0.15,0.17,0.15,0.16,0.19,0.29,0.48,0.65,1.570369134249722,-1.3942580573351797,-1.8068094940412949,0.30303030303030304
1616,2020-07-08,0.15,0.17,0.15,0.16,0.19,0.3,0.49,0.67,1.6251660260691887,-1.4484572630420867,-1.8751595388877682,0.30303030303030304
1617,2020-07-09,0.13,0.16,0.15,0.16,0.18,0.28,0.46,0.62,1.4870126159285535,-1.3222213589900216,-1.6917469272116696,0.30303030303030304
1618,2020-07-10,0.13,0.15,0.15,0.16,0.19,0.3,0.49,0.65,1.5688552181297302,-1.4069179837061636,-1.7675803286308667,0.30303030303030304
1619,2020-07-13,0.14,0.15,0.16,0.16,0.19,0.3,0.48,0.64,1.5522654162078566,-1.3808008222435106,-1.7730425037228497,0.30303030303030304
1620,2020-07-14,0.15,0.14,0.17,0.14,0.19,0.28,0.47,0.63,1.5747419997613163,-1.3945733414131678,-1.8737439560557472,0.30303030303030304
1621,2020-07-15,0.16,0.15,0.15,0.16,0.18,0.28,0.47,0.64,1.60112542314919,-1.416052177470088,-1.9223432421776345,0.30303030303030304
1622,2020-07-16,0.11,0.13,0.14,0.16,0.17,0.28,0.46,0.62,1.514223431664192,-1.36348346838034,-1.7336729589906945,0.30303030303030304
1623,2020-07-17,0.11,0.13,0.14,0.14,0.18,0.29,0.47,0.64,1.558428952141482,-1.4137886238406276,-1.7672293701013522,0.30303030303030304
1624,2020-07-20,0.13,0.14,0.14,0.16,0.18,0.29,0.47,0.62,1.503322287148246,-1.345657989108854,-1.7007019196048676,0.30303030303030304
1625,2020-07-21,0.13,0.13,0.15,0.14,0.17,0.27,0.45,0.61,1.5253946303529733,-1.3623626399001683,-1.8084804166748074,0.30303030303030304
1626,2020-07-22,0.13,0.14,0.14,0.14,0.17,0.27,0.45,0.6,1.475882155200919,-1.3193872472941677,-1.708774202560149,0.30303030303030304
1627,2020-07-23,0.12,0.13,0.14,0.16,0.16,0.27,0.44,0.59,1.453285805823978,-1.2966015303091925,-1.6908682655540572,0.30303030303030304
1628,2020-07-24,0.11,0.14,0.16,0.14,0.17,0.27,0.44,0.59,1.4294661249265106,-1.2763088085489005,-1.6319641329380241,0.30303030303030304
1629,2020-07-27,0.11,0.14,0.14,0.15,0.18,0.3,0.46,0.62,1.4675853665636445,-1.3252661448532153,-1.6062808201685066,0.30303030303030304
1630,2020-07-28,0.11,0.12,0.14,0.14,0.16,0.26,0.44,0.59,1.4706305326867288,-1.3226276570741993,-1.72204371442147,0.30303030303030304
1631,2020-07-29,0.11,0.12,0.13,0.12,0.15,0.25,0.43,0.58,1.4620638292917205,-1.320979672796791,-1.728766174208253,0.30303030303030304
1632,2020-07-30,0.09,0.11,0.11,0.11,0.14,0.23,0.4,0.55,1.3740503137899232,-1.2530933473618933,-1.6074261235244027,0.30303030303030304
1633,2020-07-31,0.09,0.1,0.11,0.11,0.11,0.21,0.39,0.55,1.451937173684196,-1.3210206033070315,-1.818699230457703,0.30303030303030304
1634,2020-08-03,0.1,0.11,0.12,0.11,0.13,0.22,0.4,0.56,1.4483261264140845,-1.3115601589560422,-1.7812648600299417,0.30303030303030304
1635,2020-08-04,0.09,0.11,0.14,0.11,0.1,0.19,0.36,0.52,1.3886395791149697,-1.241101241573023,-1.8028417154500225,0.30303030303030304
1636,2020-08-05,0.1,0.12,0.12,0.11,0.13,0.22,0.39,0.55,1.3999630056357941,-1.26426706147253,-1.7026406464728807,0.30303030303030304
1637,2020-08-06,0.1,0.11,0.14,0.11,0.13,0.21,0.39,0.55,1.435634375673445,-1.2885298299944692,-1.8026066633249116,0.30303030303030304
1638,2020-08-07,0.1,0.12,0.14,0.13,0.14,0.23,0.41,0.57,1.4494854910978783,-1.3014016235465622,-1.7645280235747312,0.30303030303030304
1639,2020-08-10,0.11,0.13,0.13,0.14,0.15,0.24,0.42,0.59,1.4768639234889787,-1.326200788186891,-1.774251956580561,0.30303030303030304
1640,2020-08-11,0.11,0.12,0.15,0.16,0.18,0.27,0.46,0.64,1.5865659658722326,-1.4270950047347417,-1.872987649557329,0.30303030303030304
1641,2020-08-12,0.11,0.12,0.13,0.16,0.19,0.3,0.5,0.69,1.6972530931330794,-1.549407034158558,-1.9471807911219448,0.30303030303030304
1642,2020-08-13,0.1,0.12,0.14,0.16,0.19,0.32,0.52,0.71,1.7415423302663238,-1.5972452508930202,-1.9703689711538952,0.30303030303030304
1643,2020-08-14,0.1,0.12,0.13,0.14,0.18,0.29,0.51,0.71,1.782155423919947,-1.6389392263973204,-2.086750751223864,0.30303030303030304
1644,2020-08-17,0.1,0.12,0.13,0.14,0.18,0.29,0.49,0.69,1.7126072093595777,-1.5711509223611195,-1.9895150259284384,0.30303030303030304
1645,2020-08-18,0.09,0.13,0.13,0.14,0.17,0.27,0.47,0.67,1.6535360733563038,-1.5141638757843026,-1.9282114010913853,0.30303030303030304
1646,2020-08-19,0.11,0.12,0.13,0.14,0.17,0.29,0.48,0.68,1.706466459687963,-1.5584681762035497,-2.015060344548593,0.30303030303030304
1647,2020-08-20,0.11,0.13,0.12,0.13,0.15,0.26,0.46,0.65,1.6528439101889527,-1.5063614601823152,-1.9908365096942529,0.30303030303030304
1648,2020-08-21,0.1,0.12,0.13,0.16,0.16,0.27,0.46,0.64,1.595461422129444,-1.4477792554821336,-1.8790658343791458,0.30303030303030304
1649,2020-08-24,0.12,0.12,0.14,0.14,0.18,0.28,0.47,0.65,1.6234813927508565,-1.4690351281756284,-1.9110074003151714,0.30303030303030304
1650,2020-08-25,0.11,0.12,0.13,0.15,0.18,0.3,0.49,0.69,1.7118711664983868,-1.564090130249958,-1.9909866537601406,0.30303030303030304
1651,2020-08-26,0.11,0.12,0.12,0.16,0.18,0.28,0.5,0.69,1.727140147370123,-1.578199381481918,-2.0272153460639575,0.30303030303030304
1652,2020-08-27,0.11,0.11,0.13,0.16,0.19,0.31,0.53,0.74,1.8649289928400927,-1.7127775044165243,-2.192480786725635,0.30303030303030304
1653,2020-08-28,0.1,0.11,0.12,0.14,0.16,0.28,0.51,0.74,1.9217685608766544,-1.7724304417898245,-2.356014703604285,0.30303030303030304
1654,2020-08-31,0.11,0.13,0.12,0.14,0.15,0.28,0.5,0.72,1.8587079868532912,-1.7049657741190387,-2.2718394093064354,0.30303030303030304
1655,2020-09-01,0.12,0.13,0.12,0.13,0.14,0.26,0.46,0.68,1.7707026127032894,-1.6115249145315733,-2.214123330980419,0.30303030303030304
1656,2020-09-02,0.12,0.12,0.13,0.14,0.16,0.26,0.45,0.66,1.6896762908683893,-1.529018049355087,-2.08300495866424,0.30303030303030304
1657,2020-09-03,0.11,0.12,0.12,0.13,0.15,0.24,0.43,0.63,1.6112903900433428,-1.4614199018888459,-1.9846485732203931,0.30303030303030304
1658,2020-09-04,0.11,0.12,0.13,0.14,0.18,0.3,0.5,0.72,1.8091485166386334,-1.659518711915753,-2.141661020963509,0.30303030303030304
1659,2020-09-08,0.13,0.14,0.15,0.14,0.17,0.28,0.47,0.69,1.7500855153265023,-1.5769771255373561,-2.1439813536925745,0.30303030303030304
1660,2020-09-09,0.12,0.14,0.14,0.14,0.17,0.28,0.48,0.71,1.7964170864764744,-1.631078292146001,-2.188227032821578,0.30303030303030304
1661,2020-09-10,0.12,0.12,0.15,0.14,0.17,0.26,0.46,0.68,1.7499248097283637,-1.579054234976105,-2.181239546112547,0.30303030303030304
1662,2020-09-11,0.11,0.12,0.13,0.13,0.16,0.26,0.45,0.67,1.7104351144817012,-1.5563838920602422,-2.101265504115568,0.30303030303030304
1663,2020-09-14,0.11,0.13,0.14,0.14,0.16,0.27,0.46,0.68,1.725063196841218,-1.565226156669555,-2.107252526385108,0.30303030303030304
1664,2020-09-15,0.11,0.12,0.13,0.14,0.16,0.27,0.46,0.68,1.7324705412033568,-1.5770326812627427,-2.117266915081228,0.30303030303030304
1665,2020-09-16,0.12,0.12,0.12,0.14,0.16,0.28,0.47,0.69,1.763346604722961,-1.6078400070036212,-2.150005166200916,0.30303030303030304
1666,2020-09-17,0.09,0.11,0.12,0.13,0.16,0.28,0.47,0.69,1.7439473955726235,-1.6082516472922062,-2.080388045216204,0.30303030303030304
1667,2020-09-18,0.1,0.12,0.13,0.14,0.16,0.29,0.48,0.7,1.7705781133095595,-1.6232784804738545,-2.1204631424927562,0.30303030303030304
1668,2020-09-21,0.1,0.11,0.12,0.14,0.16,0.27,0.46,0.68,1.7278752478271668,-1.582654635170146,-2.093193223867017,0.30303030303030304
1669,2020-09-22,0.1,0.11,0.12,0.13,0.15,0.27,0.46,0.68,1.7475256429860435,-1.6032478633334384,-2.1359090625442456,0.30303030303030304
1670,2020-09-23,0.11,0.11,0.13,0.14,0.15,0.28,0.46,0.68,1.7529712770221002,-1.5977794992456156,-2.157372667883634,0.30303030303030304
1671,2020-09-24,0.1,0.11,0.12,0.14,0.16,0.27,0.46,0.67,1.6981334625039177,-1.5546706155587189,-2.043485336860483,0.30303030303030304
1672,2020-09-25,0.1,0.11,0.12,0.12,0.15,0.26,0.45,0.66,1.6957484367407427,-1.5546150598972241,-2.070199775800218,0.30303030303030304
1673,2020-09-28,0.11,0.11,0.12,0.14,0.16,0.26,0.46,0.67,1.7198551046606,-1.5685341552064884,-2.10754912981309,0.30303030303030304
1674,2020-09-29,0.09,0.11,0.12,0.11,0.13,0.24,0.44,0.66,1.734432601982841,-1.5934983586426714,-2.1799440899017175,0.30303030303030304
1675,2020-09-30,0.1,0.11,0.12,0.13,0.16,0.28,0.47,0.69,1.7559500280508764,-1.6144362133440544,-2.114476114086081,0.30303030303030304
1676,2020-10-01,0.09,0.1,0.12,0.14,0.16,0.27,0.46,0.68,1.7294616257113475,-1.5898690118666556,-2.0891114992372204,0.30303030303030304
1677,2020-10-02,0.09,0.11,0.12,0.13,0.16,0.28,0.48,0.7,1.77872148845248,-1.642145786145792,-2.129005879310934,0.30303030303030304
1678,2020-10-05,0.1,0.11,0.12,0.14,0.19,0.33,0.55,0.78,1.9623777946682621,-1.824531687899542,-2.280382254900279,0.30303030303030304
1679,2020-10-06,0.1,0.11,0.14,0.14,0.17,0.32,0.53,0.76,1.9481733768351812,-1.7976608778515497,-2.333256398539984,0.30303030303030304
1680,2020-10-07,0.1,0.12,0.13,0.16,0.21,0.35,0.56,0.81,1.9904893207767267,-1.8460429527821132,-2.273018382811693,0.30303030303030304
1681,2020-10-08,0.09,0.12,0.13,0.13,0.18,0.33,0.54,0.78,1.9575858889336513,-1.8212236913604993,-2.2800856553312707,0.30303030303030304
1682,2020-10-09,0.1,0.12,0.15,0.16,0.2,0.34,0.55,0.79,1.9646865107150084,-1.8100554449009125,-2.2847274128899526,0.30303030303030304
1683,2020-10-13,0.11,0.12,0.13,0.16,0.18,0.31,0.52,0.74,1.8629383677323261,-1.7084952526974537,-2.2036395437914917,0.30303030303030304
1684,2020-10-14,0.12,0.12,0.13,0.14,0.18,0.3,0.51,0.73,1.855925258647437,-1.6995974318057039,-2.224366957714034,0.30303030303030304
1685,2020-10-15,0.11,0.12,0.12,0.14,0.18,0.32,0.52,0.74,1.853077043083425,-1.710356648141488,-2.1589533368540677,0.30303030303030304
1686,2020-10-16,0.11,0.12,0.12,0.14,0.18,0.32,0.53,0.76,1.917592928069873,-1.7722348127331717,-2.257279071860762,0.30303030303030304
1687,2020-10-19,0.11,0.11,0.13,0.16,0.19,0.34,0.54,0.78,1.959771431303333,-1.8075867982054437,-2.300295147277955,0.30303030303030304
1688,2020-10-20,0.1,0.12,0.13,0.14,0.19,0.34,0.57,0.81,2.0445414407025173,-1.9008185134019204,-2.387335755259898,0.30303030303030304
1689,2020-10-21,0.1,0.12,0.13,0.14,0.2,0.36,0.58,0.83,2.0729886096895394,-1.9323119168909246,-2.385634986538014,0.30303030303030304
1690,2020-10-22,0.09,0.11,0.13,0.16,0.21,0.38,0.62,0.87,2.1715633257383287,-2.0335853317906887,-2.470716687705771,0.30303030303030304
1691,2020-10-23,0.1,0.11,0.12,0.18,0.21,0.37,0.61,0.85,2.116548057703819,-1.9728454946112775,-2.411181299456103,0.30303030303030304
1692,2020-10-26,0.11,0.12,0.12,0.16,0.18,0.35,0.58,0.81,2.056267104001671,-1.9075358825760003,-2.405159779593458,0.30303030303030304
1693,2020-10-27,0.1,0.11,0.12,0.16,0.19,0.34,0.56,0.79,1.9813935486148821,-1.8396140863314878,-2.2937429338145496,0.30303030303030304
1694,2020-10-28,0.1,0.11,0.12,0.16,0.19,0.34,0.56,0.79,1.9813935486148821,-1.8396140863314878,-2.2937429338145496,0.30303030303030304
1695,2020-10-29,0.09,0.1,0.12,0.16,0.2,0.38,0.61,0.85,2.131085509475735,-1.9985405310909072,-2.422480451789924,0.30303030303030304
1696,2020-10-30,0.09,0.11,0.13,0.14,0.19,0.38,0.64,0.88,2.2506705532345106,-2.114576079732351,-2.6036762192324505,0.30303030303030304
1697,2020-11-02,0.09,0.11,0.13,0.16,0.2,0.38,0.63,0.87,2.1932263693754366,-2.0545223009734337,-2.509701768443243,0.30303030303030304
1698,2020-11-03,0.1,0.12,0.14,0.17,0.21,0.39,0.65,0.9,2.267742266501261,-2.11640047635216,-2.6080275284486376,0.30303030303030304
1699,2020-11-04,0.1,0.1,0.12,0.14,0.18,0.33,0.55,0.78,1.9925975392082236,-1.8529574786869734,-2.350463729546827,0.30303030303030304
1700,2020-11-05,0.1,0.1,0.12,0.14,0.18,0.33,0.56,0.79,2.0273716420699412,-1.8868516266324873,-2.399081583550256,0.30303030303030304
1701,2020-11-06,0.1,0.11,0.12,0.16,0.21,0.36,0.59,0.83,2.0627582027919136,-1.92386894996936,-2.3492027702921363,0.30303030303030304
1702,2020-11-09,0.11,0.11,0.12,0.17,0.25,0.44,0.7,0.96,2.3694649849118337,-2.2317517326955425,-2.6147562312508636,0.30303030303030304
1703,2020-11-10,0.1,0.11,0.12,0.19,0.26,0.46,0.72,0.98,2.3849024804972885,-2.25183790507725,-2.5725958711326276,0.30303030303030304
1704,2020-11-12,0.1,0.1,0.13,0.17,0.23,0.4,0.64,0.88,2.1812422810157113,-2.0419951304762067,-2.4395965860035105,0.30303030303030304
1705,2020-11-13,0.09,0.1,0.12,0.17,0.23,0.41,0.65,0.89,2.188113078149145,-2.0604333228114964,-2.404158696530916,0.30303030303030304
1706,2020-11-16,0.09,0.12,0.12,0.19,0.24,0.41,0.66,0.91,2.2027808592795584,-2.069353969144542,-2.3971151420178405,0.30303030303030304
1707,2020-11-17,0.09,0.1,0.12,0.18,0.22,0.39,0.63,0.87,2.1516139234492657,-2.017463404313654,-2.404308775777056,0.30303030303030304
1708,2020-11-18,0.09,0.1,0.11,0.16,0.22,0.4,0.64,0.88,2.176526704911151,-2.053218950080394,-2.408240431432898,0.30303030303030304
1709,2020-11-19,0.07,0.1,0.11,0.18,0.22,0.39,0.63,0.86,2.091685189918146,-1.9755178191566467,-2.266432759659579,0.30303030303030304
1710,2020-11-20,0.07,0.1,0.11,0.16,0.21,0.38,0.62,0.83,2.0298165895974947,-1.9194942207270427,-2.1937314166554276,0.30303030303030304
1711,2020-11-23,0.08,0.08,0.1,0.16,0.22,0.39,0.64,0.86,2.1357558566717554,-2.023950777633583,-2.3447330245203193,0.30303030303030304
1712,2020-11-24,0.09,0.1,0.11,0.16,0.22,0.39,0.65,0.88,2.191278028179386,-2.066808048821527,-2.43712611317346,0.30303030303030304
1713,2020-11-25,0.09,0.09,0.11,0.17,0.21,0.39,0.65,0.88,2.218478086796421,-2.0896674368523627,-2.504566829611227,0.30303030303030304
1714,2020-11-27,0.09,0.1,0.11,0.16,0.2,0.37,0.61,0.84,2.104881050016363,-1.9766430505469736,-2.382756298380587,0.30303030303030304
1715,2020-11-30,0.08,0.09,0.11,0.16,0.19,0.36,0.62,0.84,2.137849476853631,-2.012473366469842,-2.4476353683230117,0.30303030303030304
1716,2020-12-01,0.09,0.1,0.12,0.17,0.22,0.42,0.68,0.92,2.2993471137114185,-2.169463643517948,-2.560111669284902,0.30303030303030304
1717,2020-12-02,0.09,0.1,0.11,0.16,0.22,0.42,0.69,0.95,2.3904427839759177,-2.263299794300645,-2.690794053541631,0.30303030303030304
1718,2020-12-03,0.08,0.09,0.1,0.16,0.21,0.4,0.67,0.92,2.322626224726037,-2.203534202418324,-2.6198032882893187,0.30303030303030304
1719,2020-12-04,0.09,0.1,0.11,0.16,0.21,0.42,0.7,0.97,2.471589388932151,-2.3402047939669544,-2.829194890612458,0.30303030303030304
1720,2020-12-07,0.08,0.1,0.1,0.14,0.2,0.4,0.67,0.94,2.3911908511666424,-2.272262916188143,-2.734569285392252,0.30303030303030304
1721,2020-12-08,0.09,0.09,0.1,0.14,0.2,0.39,0.65,0.92,2.3569532921908145,-2.2317370970772132,-2.7314037042527333,0.30303030303030304
1722,2020-12-09,0.08,0.09,0.1,0.16,0.21,0.41,0.68,0.95,2.407164884827123,-2.28571741245665,-2.7378611853398143,0.30303030303030304
1723,2020-12-10,0.08,0.09,0.1,0.14,0.2,0.39,0.65,0.92,2.344950652135028,-2.2255525244884153,-2.69731561899111,0.30303030303030304
1724,2020-12-11,0.08,0.08,0.1,0.11,0.18,0.37,0.63,0.9,2.350749937993185,-2.233273964781736,-2.7781101092312768,0.30303030303030304
1725,2020-12-14,0.09,0.08,0.1,0.13,0.17,0.37,0.63,0.9,2.373343937296181,-2.243352576949291,-2.8469918028838554,0.30303030303030304
1726,2020-12-15,0.08,0.08,0.09,0.11,0.18,0.37,0.64,0.92,2.4090841527911846,-2.2935597075504317,-2.8564438797755836,0.30303030303030304
1727,2020-12-16,0.09,0.09,0.09,0.13,0.18,0.37,0.64,0.92,2.4014584178304563,-2.275212538459225,-2.85524411868686,0.30303030303030304
1728,2020-12-17,0.08,0.09,0.09,0.13,0.19,0.38,0.66,0.94,2.4326542709685266,-2.3141104682506195,-2.848340950784748,0.30303030303030304
1729,2020-12-18,0.08,0.09,0.09,0.13,0.19,0.39,0.67,0.95,2.4577093659376303,-2.3403256442802998,-2.8669830840798882,0.30303030303030304
1730,2020-12-21,0.09,0.09,0.09,0.13,0.18,0.39,0.66,0.95,2.4813104053008415,-2.35562692090789,-2.9422362978694423,0.30303030303030304
1731,2020-12-22,0.09,0.09,0.09,0.13,0.17,0.37,0.64,0.93,2.447830921723185,-2.3182233917707125,-2.945027105506096,0.30303030303030304
1732,2020-12-23,0.09,0.09,0.09,0.13,0.18,0.38,0.67,0.96,2.525803507594834,-2.397200033427479,-3.0208298544311507,0.30303030303030304
1733,2020-12-24,0.09,0.09,0.1,0.13,0.17,0.37,0.66,0.94,2.4938190256369053,-2.359620102062975,-3.012546917166982,0.30303030303030304
1734,2020-12-28,0.11,0.11,0.11,0.13,0.17,0.38,0.65,0.94,2.4820766069537075,-2.3331946630459943,-3.0118166286332313,0.30303030303030304
1735,2020-12-29,0.1,0.12,0.11,0.12,0.17,0.37,0.66,0.94,2.4742559594043416,-2.332766643204036,-2.979248627397184,0.30303030303030304
1736,2020-12-30,0.08,0.09,0.12,0.12,0.17,0.37,0.66,0.93,2.4674576210068317,-2.334202751142561,-2.971375620841877,0.30303030303030304
1737,2020-12-31,0.09,0.09,0.1,0.13,0.17,0.36,0.65,0.93,2.468763911235209,-2.3334049084702553,-2.993904744633803,0.30303030303030304
1738,2021-01-04,0.09,0.09,0.1,0.11,0.16,0.36,0.64,0.93,2.486401669665008,-2.3536544066434133,-3.0403513634659474,0.30303030303030304
1739,2021-01-05,0.09,0.09,0.1,0.13,0.17,0.38,0.66,0.96,2.5435835781181746,-2.4079091599439546,-3.0819869502965607,0.30303030303030304
1740,2021-01-06,0.09,0.09,0.11,0.14,0.2,0.43,0.74,1.04,2.72645124286946,-2.591613049085298,-3.2181771938258206,0.30303030303030304
1741,2021-01-07,0.09,0.09,0.11,0.14,0.22,0.46,0.78,1.08,2.803129229409355,-2.674099089622736,-3.2425713226022195,0.30303030303030304
1742,2021-01-08,0.08,0.09,0.1,0.14,0.24,0.49,0.81,1.13,2.886332343556853,-2.7708819998141725,-3.263683262008466,0.30303030303030304
1743,2021-01-11,0.08,0.1,0.1,0.14,0.22,0.5,0.84,1.15,2.9708663033412313,-2.8535561929092323,-3.3799971065966194,0.30303030303030304
1744,2021-01-12,0.09,0.09,0.11,0.14,0.23,0.5,0.83,1.15,2.9809765815239935,-2.8537951627533626,-3.4250984195027607,0.30303030303030304
1745,2021-01-13,0.09,0.1,0.12,0.14,0.22,0.48,0.8,1.1,2.845832074471712,-2.714722916432936,-3.269841200093903,0.30303030303030304
1746,2021-01-14,0.09,0.09,0.1,0.16,0.23,0.49,0.82,1.15,2.9734422370576405,-2.842838785287226,-3.4308907077468667,0.30303030303030304
1747,2021-01-15,0.09,0.1,0.1,0.13,0.2,0.46,0.78,1.11,2.9088649928164507,-2.7786798228946195,-3.4244875602676172,0.30303030303030304
1748,2021-01-19,0.09,0.11,0.1,0.14,0.21,0.45,0.78,1.1,2.8556028025254547,-2.724382597195293,-3.332033197912993,0.30303030303030304
1749,2021-01-20,0.08,0.1,0.1,0.13,0.19,0.45,0.78,1.1,2.8934702924298383,-2.767217034769615,-3.410742406345962,0.30303030303030304
1750,2021-01-21,0.09,0.09,0.1,0.13,0.19,0.45,0.79,1.12,2.9835778391727,-2.848678725438923,-3.573162591670535,0.30303030303030304
1751,2021-01-22,0.08,0.1,0.1,0.13,0.19,0.44,0.77,1.1,2.898156973736519,-2.768985870207226,-3.4418081415890955,0.30303030303030304
1752,2021-01-25,0.09,0.09,0.1,0.13,0.17,0.42,0.73,1.05,2.807609876944543,-2.670420383077942,-3.4018248995641414,0.30303030303030304
1753,2021-01-26,0.07,0.09,0.09,0.11,0.18,0.42,0.74,1.05,2.7718638845430337,-2.658474903710196,-3.277773125203319,0.30303030303030304
1754,2021-01-27,0.08,0.09,0.09,0.12,0.18,0.41,0.72,1.04,2.7507594164570714,-2.6269677606618957,-3.291668331479218,0.30303030303030304
1755,2021-01-28,0.07,0.08,0.08,0.12,0.18,0.42,0.75,1.07,2.840767435617497,-2.7265931974217015,-3.383472504722351,0.30303030303030304
1756,2021-01-29,0.06,0.07,0.1,0.11,0.19,0.45,0.79,1.11,2.951045530975936,-2.8400716827576358,-3.486484665173514,0.30303030303030304
1757,2021-02-01,0.07,0.08,0.08,0.11,0.17,0.42,0.76,1.09,2.924933719232998,-2.8090645932230176,-3.5245140855340216,0.30303030303030304
1758,2021-02-02,0.07,0.08,0.08,0.11,0.18,0.45,0.79,1.12,2.9834683082962896,-2.872683307662665,-3.540365433239866,0.30303030303030304
1759,2021-02-03,0.04,0.06,0.08,0.11,0.19,0.46,0.81,1.15,3.047578688116655,-2.9539939976139293,-3.5750066733814014,0.30303030303030304
1760,2021-02-04,0.04,0.06,0.07,0.11,0.18,0.46,0.81,1.15,3.05802774412036,-2.9674284165675267,-3.5950898234660382,0.30303030303030304
1761,2021-02-05,0.03,0.05,0.06,0.09,0.19,0.47,0.83,1.19,3.1621538542541967,-3.0852336889776923,-3.7028982735422167,0.30303030303030304
1762,2021-02-08,0.05,0.05,0.07,0.11,0.2,0.48,0.83,1.19,3.1599517288504875,-3.065356665490937,-3.71573411636454,0.30303030303030304
1763,2021-02-09,0.04,0.06,0.07,0.11,0.19,0.48,0.83,1.18,3.121249005287394,-3.0328159584963474,-3.6420068866596007,0.30303030303030304
1764,2021-02-10,0.05,0.06,0.07,0.11,0.19,0.46,0.8,1.15,3.0483673471660477,-2.9526760265042937,-3.590192839368336,0.30303030303030304
1765,2021-02-11,0.05,0.06,0.07,0.11,0.19,0.46,0.81,1.16,3.083141439851343,-2.986570165179755,-3.638810673185408,0.30303030303030304
1766,2021-02-12,0.04,0.05,0.06,0.11,0.2,0.5,0.85,1.2,3.162135836399647,-3.0820260151640526,-3.649230473915938,0.30303030303030304
1767,2021-02-16,0.04,0.06,0.08,0.13,0.23,0.57,0.94,1.3,3.379654354278971,-3.2948772100065216,-3.811139894570671,0.30303030303030304
1768,2021-02-17,0.04,0.06,0.07,0.11,0.21,0.57,0.94,1.29,3.3830316956952973,-3.306487231592695,-3.826871731666214,0.30303030303030304
1769,2021-02-18,0.03,0.04,0.06,0.11,0.21,0.56,0.94,1.29,3.401744430633001,-3.3331871085542066,-3.8627801275823166,0.30303030303030304
1770,2021-02-19,0.04,0.06,0.07,0.11,0.22,0.59,0.98,1.34,3.5158011692806626,-3.4396630747656283,-3.9710245183734414,0.30303030303030304
1771,2021-02-22,0.03,0.04,0.06,0.11,0.22,0.61,1.0,1.37,3.604646874750048,-3.5390983548358146,-4.063949352874546,0.30303030303030304
1772,2021-02-23,0.04,0.05,0.08,0.11,0.22,0.59,1.0,1.37,3.6348618752680677,-3.5504267857168634,-4.167966491948218,0.30303030303030304
1773,2021-02-24,0.03,0.05,0.08,0.12,0.24,0.62,1.02,1.38,3.5972275345941673,-3.5253895264974764,-4.008688160809018,0.30303030303030304
1774,2021-02-25,0.04,0.06,0.09,0.17,0.34,0.81,1.23,1.54,3.8173034699848785,-3.7676239194337557,-3.8217042260089205,0.30303030303030304
1775,2021-02-26,0.04,0.05,0.08,0.14,0.3,0.75,1.15,1.44,3.620930359777321,-3.575189560404112,-3.6914369209795477,0.30303030303030304
1776,2021-03-01,0.05,0.07,0.08,0.13,0.27,0.71,1.12,1.45,3.712187602038167,-3.6461925993647633,-3.961259074307185,0.30303030303030304
1777,2021-03-02,0.04,0.06,0.08,0.13,0.26,0.67,1.08,1.42,3.6599260788241383,-3.591557102536716,-3.9723917530336332,0.30303030303030304
1778,2021-03-03,0.05,0.07,0.08,0.14,0.29,0.73,1.14,1.47,3.7260166969410213,-3.6630029062111227,-3.9157524410784554,0.30303030303030304
1779,2021-03-04,0.04,0.07,0.08,0.14,0.32,0.77,1.21,1.54,3.868664627968506,-3.8182810138964998,-3.981861234213232,0.30303030303030304
1780,2021-03-05,0.04,0.07,0.08,0.14,0.32,0.79,1.23,1.56,3.918774831662338,-3.870711378754637,-4.0191455264381375,0.30303030303030304
1781,2021-03-08,0.05,0.06,0.09,0.17,0.34,0.86,1.28,1.59,3.9545816046472804,-3.9048843909275828,-3.9490030145069364,0.30303030303030304
