observation_date,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,beta_0,beta_1,beta_2,beta_3,lambda_1,lambda_2
2016-03-11,0.33,0.51,0.7,0.97,1.16,1.49,1.79,1.98,2.68908687501498,-2.1691306055122035,-1.1420758364355879,-2.5210502658644147,0.47,40
2016-03-14,0.34,0.52,0.7,0.97,1.15,1.49,1.78,1.97,2.679200575171378,-2.1523379636534576,-1.155598890790282,-2.4628510880301526,0.47,40
2016-03-15,0.34,0.52,0.71,0.98,1.16,1.5,1.78,1.97,2.659266791591688,-2.132817408906712,-1.0853471828036232,-2.4941487265071123,0.47,40
2016-03-16,0.31,0.47,0.66,0.87,1.05,1.41,1.72,1.94,2.769530711526125,-2.218472638339449,-1.6683840550439755,-2.7947421391349345,0.47,40
2016-03-17,0.29,0.47,0.64,0.87,1.04,1.39,1.7,1.91,2.7200505954754033,-2.171863379099303,-1.6145575802290302,-2.9440621369325943,0.47,40
2016-03-18,0.3,0.44,0.62,0.84,1.0,1.34,1.66,1.88,2.6964401230840664,-2.177926494902711,-1.6705822175767304,-2.5650470803207983,0.47,40
2016-03-21,0.31,0.46,0.63,0.87,1.05,1.38,1.7,1.92,2.7153505474202735,-2.210371761923878,-1.543756265582573,-2.3938880995169542,0.47,40
2016-03-22,0.3,0.46,0.64,0.91,1.08,1.42,1.74,1.94,2.6996103150656516,-2.2186091714943617,-1.3412028168960368,-2.3662467353661287,0.47,40
2016-03-23,0.3,0.46,0.64,0.87,1.03,1.37,1.67,1.88,2.6541866945360093,-2.1235801085471926,-1.5136152856598848,-2.722718259885882,0.47,40
2016-03-24,0.3,0.46,0.63,0.89,1.05,1.39,1.7,1.91,2.6786288958351943,-2.1786410447118194,-1.437716660807729,-2.479677310257139,0.47,40
2016-03-28,0.29,0.49,0.65,0.89,1.04,1.37,1.68,1.89,2.686195081897855,-2.082636107868043,-1.6508239587862634,-3.4279574565507938,0.47,40
2016-03-29,0.23,0.45,0.63,0.78,0.94,1.29,1.59,1.81,2.6942101587580405,-2.020960479498337,-2.0957154513530503,-4.451775244498305,0.47,40
2016-03-30,0.2,0.39,0.61,0.76,0.91,1.26,1.6,1.83,2.758373429527062,-2.1158685337271432,-2.2293933159678225,-4.498343340641083,0.47,40
2016-03-31,0.21,0.39,0.59,0.73,0.87,1.21,1.54,1.78,2.7084086994724528,-2.059386188017198,-2.30913671214385,-4.384920188126876,0.47,40
2016-04-01,0.23,0.4,0.62,0.76,0.9,1.24,1.56,1.79,2.6800784288252233,-2.035449010041605,-2.1473783177512105,-4.233596827989601,0.47,40
2016-04-04,0.23,0.38,0.59,0.75,0.88,1.22,1.53,1.78,2.6564995843331825,-2.0574044307642154,-2.1059507938809316,-3.824345707601411,0.47,40
2016-04-05,0.23,0.36,0.56,0.72,0.85,1.17,1.49,1.73,2.5892340427307388,-2.032670346528315,-2.0519460092891544,-3.418093661812978,0.47,40
2016-04-06,0.23,0.36,0.55,0.73,0.88,1.2,1.52,1.76,2.604297465961807,-2.0956334405652353,-1.9200772130697819,-3.0236810050874174,0.47,40
2016-04-07,0.23,0.36,0.52,0.7,0.83,1.14,1.46,1.7,2.550431106700782,-2.0315023281523987,-2.019457549078997,-3.020889017488462,0.47,40
2016-04-08,0.23,0.34,0.54,0.7,0.84,1.16,1.47,1.72,2.5654746943099425,-2.0589754849361595,-1.9828012025441566,-2.9755073470672575,0.47,40
2016-04-11,0.23,0.34,0.53,0.7,0.85,1.16,1.48,1.73,2.5758692897837867,-2.0868460160201465,-1.9610235973027743,-2.8178440433852576,0.47,40
2016-04-12,0.22,0.34,0.54,0.74,0.9,1.22,1.54,1.79,2.6181385516055338,-2.1587275957231107,-1.8043105350213131,-2.742649579442926,0.47,40
2016-04-13,0.23,0.36,0.55,0.75,0.9,1.22,1.53,1.77,2.581872039056985,-2.099422021140049,-1.7726230632203737,-2.8411757472303636,0.47,40
2016-04-14,0.22,0.37,0.55,0.77,0.92,1.26,1.57,1.8,2.616125293293818,-2.1429955840271355,-1.7191703731743622,-2.86927059760777,0.47,40
2016-04-15,0.22,0.37,0.53,0.74,0.87,1.22,1.52,1.76,2.6006886129375753,-2.1061398224229513,-1.8792278660642854,-2.9658450450870593,0.47,40
2016-04-18,0.22,0.35,0.52,0.75,0.9,1.24,1.54,1.78,2.579593962363292,-2.1609360845929015,-1.648873079357862,-2.3737673704410573,0.47,40
2016-04-19,0.21,0.36,0.53,0.77,0.92,1.26,1.57,1.79,2.5834064361586018,-2.1543096136401356,-1.5917145609307637,-2.5889393709737267,0.47,40
2016-04-20,0.23,0.36,0.54,0.8,0.97,1.32,1.63,1.85,2.621950840165203,-2.2557534694628822,-1.3933184910979206,-1.9278210589117315,0.47,40
2016-04-21,0.23,0.37,0.56,0.82,0.98,1.35,1.65,1.88,2.6667723200939655,-2.267854604530458,-1.4536342502060053,-2.235644627682214,0.47,40
2016-04-22,0.23,0.38,0.56,0.84,1.01,1.37,1.67,1.89,2.646677997341988,-2.2684777864853847,-1.3038881050093092,-2.08826219677412,0.47,40
2016-04-25,0.25,0.4,0.57,0.85,1.01,1.38,1.69,1.91,2.697653774934021,-2.2914951587008483,-1.417452348611071,-2.1127491197849344,0.47,40
2016-04-26,0.24,0.43,0.61,0.86,1.04,1.4,1.72,1.94,2.766475303918554,-2.2637982777419725,-1.6068352605648903,-3.0473201574300814,0.47,40
2016-04-27,0.24,0.4,0.58,0.83,0.99,1.33,1.64,1.87,2.6630777726869943,-2.1911689146133417,-1.5667090658192395,-2.755955763473933,0.47,40
2016-04-28,0.22,0.39,0.56,0.78,0.93,1.28,1.6,1.84,2.703438874765198,-2.1834469809301282,-1.8976992153026684,-3.2474476851502723,0.47,40
2016-04-29,0.22,0.4,0.56,0.77,0.92,1.28,1.6,1.83,2.7096976555965107,-2.17535039576229,-1.9533952969966775,-3.333072808173737,0.47,40
2016-05-02,0.22,0.41,0.55,0.8,0.96,1.32,1.64,1.88,2.7473856444300147,-2.246596721282298,-1.8429328091357187,-3.070423822823663,0.47,40
2016-05-03,0.21,0.4,0.53,0.75,0.92,1.25,1.57,1.81,2.6766989229791642,-2.1605274764525424,-1.9340430028489808,-3.2227825210041656,0.47,40
2016-05-04,0.19,0.39,0.52,0.75,0.89,1.23,1.55,1.79,2.6653551847373897,-2.12902309882251,-2.0043273178697674,-3.577329096379934,0.47,40
2016-05-05,0.2,0.39,0.51,0.72,0.87,1.2,1.52,1.76,2.642143795378339,-2.108642271640864,-2.0576572481816684,-3.4013326962134687,0.47,40
2016-05-06,0.19,0.39,0.51,0.74,0.9,1.23,1.55,1.79,2.657593468865017,-2.14496880842111,-1.953912718439481,-3.3585989657968858,0.47,40
2016-05-09,0.24,0.38,0.51,0.72,0.86,1.2,1.51,1.77,2.6453737914532542,-2.152578896726734,-2.026113803261795,-2.677804770709651,0.47,40
2016-05-10,0.24,0.36,0.52,0.72,0.88,1.2,1.52,1.77,2.6161495310530216,-2.1571897865616694,-1.885234988473824,-2.4520868238449363,0.47,40
2016-05-11,0.26,0.37,0.53,0.74,0.87,1.2,1.51,1.73,2.5313600558720104,-2.084183145147557,-1.7126941924045276,-2.1882386434706786,0.47,40
2016-05-12,0.27,0.37,0.54,0.76,0.92,1.24,1.54,1.75,2.495548408537008,-2.107865449934206,-1.4244712437903544,-1.657299168837326,0.47,40
2016-05-13,0.29,0.38,0.55,0.76,0.91,1.22,1.51,1.71,2.4261237611384834,-2.0281617973878583,-1.3632456724784274,-1.556100733522073,0.47,40
2016-05-16,0.28,0.38,0.57,0.79,0.94,1.26,1.55,1.75,2.4621071330072617,-2.056907262411582,-1.3110682292380271,-1.7850140461095265,0.47,40
2016-05-17,0.28,0.4,0.58,0.82,0.97,1.29,1.57,1.76,2.4412902939453915,-2.033928224608768,-1.1756362276948995,-1.8408064834803846,0.47,40
2016-05-18,0.3,0.43,0.63,0.9,1.08,1.41,1.69,1.87,2.5163846636513796,-2.1338531096088875,-0.8937723273128424,-1.5911146177459967,0.47,40
2016-05-19,0.31,0.43,0.64,0.89,1.06,1.38,1.67,1.85,2.512043756730204,-2.0944922353297084,-1.0113269798786413,-1.7823524061926015,0.47,40
2016-05-20,0.33,0.46,0.67,0.89,1.05,1.38,1.65,1.85,2.5418362116031696,-2.0394348385341035,-1.2222776025091953,-2.2889841958008414,0.47,40
2016-05-23,0.35,0.48,0.69,0.91,1.05,1.38,1.65,1.84,2.524053931236886,-1.9877857741101845,-1.2266905864849678,-2.4030656258923644,0.47,40
2016-05-24,0.35,0.48,0.69,0.92,1.08,1.41,1.68,1.86,2.5228845898894976,-2.0272914209229427,-1.0730540841345566,-2.0853464314835386,0.47,40
2016-05-25,0.33,0.47,0.67,0.92,1.08,1.4,1.69,1.87,2.5451020251051406,-2.0598927433029597,-1.100935675744086,-2.1774833119163137,0.47,40
2016-05-26,0.31,0.46,0.65,0.87,1.03,1.35,1.65,1.83,2.5541939193609164,-2.0366788864424676,-1.3383599192315645,-2.5466623418048564,0.47,40
2016-05-27,0.32,0.47,0.68,0.9,1.06,1.39,1.67,1.85,2.544145879491981,-2.020961573775377,-1.2138358616950349,-2.574737300050778,0.47,40
2016-05-31,0.34,0.49,0.68,0.87,1.03,1.37,1.66,1.84,2.593893517504488,-2.027881091640275,-1.466448374320429,-2.648021965118114,0.47,40
2016-06-01,0.3,0.49,0.7,0.91,1.07,1.39,1.67,1.85,2.5574896598773664,-1.9570148623855994,-1.3306620915191927,-3.4347721513309044,0.47,40
2016-06-02,0.29,0.48,0.68,0.89,1.03,1.36,1.63,1.81,2.5188258267556654,-1.9203952411691745,-1.3715183230522012,-3.466877853692416,0.47,40
2016-06-03,0.3,0.43,0.6,0.78,0.92,1.23,1.5,1.71,2.4468690600976664,-1.9162034074892311,-1.5710301742773476,-2.596924583179436,0.47,40
2016-06-06,0.28,0.43,0.6,0.8,0.94,1.25,1.53,1.73,2.462411553609559,-1.9334188360509852,-1.5154082486181613,-2.808043810294876,0.47,40
2016-06-07,0.28,0.43,0.59,0.78,0.94,1.23,1.51,1.72,2.4535547183503317,-1.9261890607257888,-1.547984438744872,-2.760943432437106,0.47,40
2016-06-08,0.24,0.43,0.6,0.78,0.93,1.23,1.51,1.71,2.4630300613665455,-1.8774523102129257,-1.6536180788769455,-3.6483548850964946,0.47,40
2016-06-09,0.26,0.43,0.59,0.77,0.91,1.22,1.49,1.68,2.415583490921695,-1.8630526230243292,-1.5748433575267873,-3.1461606625347733,0.47,40
2016-06-10,0.26,0.42,0.57,0.73,0.87,1.17,1.44,1.64,2.3938217820946313,-1.8348399221935652,-1.7057598353978491,-3.126997472864102,0.47,40
2016-06-13,0.27,0.4,0.55,0.73,0.84,1.14,1.42,1.62,2.364926247604404,-1.8405396693376204,-1.6772797983444316,-2.7318928847982735,0.47,40
2016-06-14,0.27,0.41,0.55,0.74,0.85,1.15,1.42,1.62,2.3491672880505385,-1.8249029736267615,-1.619795742133089,-2.736061398972688,0.47,40
2016-06-15,0.26,0.37,0.52,0.69,0.81,1.1,1.38,1.6,2.3555028185145686,-1.8635743298587735,-1.7411463757799581,-2.5022793732003534,0.47,40
2016-06-16,0.27,0.36,0.53,0.7,0.81,1.1,1.37,1.57,2.274501272383574,-1.8150090970062966,-1.535445585522778,-2.185999205745108,0.47,40
2016-06-17,0.27,0.37,0.51,0.7,0.83,1.13,1.41,1.62,2.357714493552312,-1.9252331658452038,-1.5813145421328392,-1.908389590448839,0.47,40
2016-06-20,0.28,0.41,0.56,0.74,0.87,1.17,1.45,1.67,2.4329357417807715,-1.9041838394701003,-1.7231201847495032,-2.6843397850067623,0.47,40
2016-06-21,0.27,0.41,0.57,0.76,0.89,1.22,1.49,1.71,2.477629874374489,-1.9592874388191532,-1.6731119771222807,-2.7302287208561977,0.47,40
2016-06-22,0.27,0.4,0.56,0.75,0.88,1.2,1.49,1.69,2.4545514685039302,-1.9589774748391986,-1.6356448645088548,-2.5256451225955137,0.47,40
2016-06-23,0.31,0.43,0.58,0.78,0.92,1.25,1.54,1.74,2.5054875514452597,-2.020784622728228,-1.5747831788555233,-2.0688647738612826,0.47,40
2016-06-24,0.27,0.38,0.48,0.64,0.76,1.08,1.35,1.57,2.37054128007094,-1.8998716580431003,-1.8889362008953754,-2.0647530258736038,0.47,40
2016-06-27,0.27,0.35,0.45,0.61,0.7,1.0,1.26,1.46,2.1976845741310247,-1.7714299984311062,-1.725383072185487,-1.6641085212131694,0.47,40
2016-06-28,0.26,0.35,0.45,0.61,0.71,1.0,1.26,1.46,2.1903091085142634,-1.760739150773033,-1.7030927392323885,-1.797057316939113,0.47,40
2016-06-29,0.26,0.35,0.46,0.62,0.74,1.03,1.3,1.5,2.238792468926407,-1.820682568815855,-1.6782158661361708,-1.7304312958696098,0.47,40
2016-06-30,0.26,0.36,0.45,0.58,0.71,1.01,1.29,1.49,2.2909841686125967,-1.8402350358490795,-1.9245174042452582,-1.9021444379548904,0.47,40
2016-07-01,0.28,0.37,0.45,0.59,0.71,1.0,1.27,1.46,2.219067877888942,-1.783840518624294,-1.7860893910705828,-1.5871431063056183,0.47,40
2016-07-05,0.28,0.35,0.44,0.56,0.66,0.94,1.19,1.37,2.0857625793305483,-1.6601365683569158,-1.7096398639012433,-1.489394936166641,0.47,40
2016-07-06,0.27,0.36,0.46,0.58,0.69,0.95,1.2,1.38,2.0777313699570543,-1.6193123459734504,-1.672161261810228,-1.9182380967137949,0.47,40
2016-07-07,0.29,0.37,0.47,0.58,0.69,0.97,1.21,1.4,2.116997265328126,-1.653397274681095,-1.7320473293920629,-1.7562304856788362,0.47,40
2016-07-08,0.28,0.36,0.48,0.61,0.71,0.95,1.19,1.37,2.0127145311674255,-1.5527424945019075,-1.507313920490228,-1.9222074807710297,0.47,40
2016-07-11,0.31,0.4,0.5,0.66,0.77,1.03,1.27,1.43,2.0578571272450605,-1.6228043027430654,-1.3267668159732433,-1.461513970822173,0.47,40
2016-07-12,0.29,0.4,0.52,0.69,0.81,1.1,1.35,1.53,2.2118090817063925,-1.7547255290421349,-1.4507644504753476,-1.8942148340341671,0.47,40
2016-07-13,0.31,0.4,0.51,0.68,0.8,1.07,1.32,1.48,2.1188852875760453,-1.6980913320605666,-1.296485700879189,-1.3800914075231865,0.47,40
2016-07-14,0.32,0.41,0.53,0.68,0.82,1.1,1.36,1.53,2.214409777275719,-1.7696600650264263,-1.435275111826489,-1.4866356054802263,0.47,40
2016-07-15,0.32,0.42,0.52,0.71,0.87,1.15,1.42,1.6,2.28630633810514,-1.8806383769412167,-1.3475000414107536,-1.175024790356929,0.47,40
2016-07-18,0.32,0.44,0.52,0.68,0.85,1.14,1.4,1.59,2.321529702561362,-1.8651819054194394,-1.5650359633156257,-1.5193135191108649,0.47,40
2016-07-19,0.31,0.44,0.56,0.7,0.84,1.12,1.38,1.56,2.2778002987616333,-1.7410322561716074,-1.6183340704682885,-2.3786784683523847,0.47,40
2016-07-20,0.32,0.44,0.56,0.73,0.86,1.15,1.41,1.59,2.2896841820978904,-1.7872634852475624,-1.4944740705825734,-2.0339863614746636,0.47,40
2016-07-21,0.32,0.44,0.54,0.7,0.82,1.11,1.38,1.57,2.3140675851649397,-1.7867209202488696,-1.7112602171044586,-2.157462348311245,0.47,40
2016-07-22,0.33,0.44,0.55,0.71,0.84,1.13,1.4,1.57,2.2842214175654147,-1.7901361706691405,-1.5421669831393212,-1.8180081392012268,0.47,40
2016-07-25,0.32,0.44,0.55,0.72,0.87,1.15,1.41,1.58,2.2616952524154335,-1.7912140891376027,-1.3938061007714382,-1.7487279005915952,0.47,40
2016-07-26,0.31,0.43,0.55,0.75,0.87,1.15,1.4,1.57,2.209937286720942,-1.7477529777357035,-1.259403591480894,-1.8391968685040792,0.47,40
2016-07-27,0.31,0.4,0.53,0.73,0.83,1.1,1.35,1.52,2.137060362825684,-1.7067417650523726,-1.2147928660515908,-1.56076756486196,0.47,40
2016-07-28,0.25,0.39,0.53,0.72,0.82,1.09,1.35,1.52,2.1748184927530394,-1.6792142796271021,-1.3984101382349472,-2.6889991939698485,0.47,40
2016-07-29,0.28,0.38,0.5,0.67,0.76,1.03,1.29,1.46,2.127374723803361,-1.663700928834202,-1.479550286717379,-2.020251474946267,0.47,40
2016-08-01,0.29,0.4,0.5,0.67,0.78,1.06,1.33,1.51,2.2230795882972294,-1.7506158623515473,-1.6026216851901882,-1.9564447559840148,0.47,40
2016-08-02,0.29,0.41,0.5,0.67,0.79,1.07,1.36,1.55,2.311115686078503,-1.814669479012282,-1.7668363836649228,-2.1314469752475653,0.47,40
2016-08-03,0.28,0.42,0.53,0.67,0.78,1.07,1.35,1.55,2.3407730045310378,-1.761096857936586,-1.9581142064739059,-2.9469082199910326,0.47,40
2016-08-04,0.26,0.41,0.51,0.64,0.76,1.03,1.31,1.51,2.2965779505792074,-1.7148509673557946,-1.988792406060081,-3.1123177492427305,0.47,40
2016-08-05,0.28,0.45,0.56,0.72,0.86,1.13,1.41,1.59,2.3310173191640233,-1.7520514879835623,-1.7092822700638266,-3.0370154204263113,0.47,40
2016-08-08,0.31,0.45,0.57,0.74,0.86,1.15,1.42,1.59,2.3034435305186873,-1.7609583468397194,-1.5636188773275708,-2.476572676220376,0.47,40
2016-08-09,0.29,0.44,0.55,0.71,0.84,1.11,1.38,1.55,2.259248476566857,-1.7147124562589264,-1.5942970769137488,-2.641982205472089,0.47,40
2016-08-10,0.28,0.43,0.55,0.69,0.8,1.07,1.34,1.5,2.2139578395257056,-1.6397542565134482,-1.6759125027522708,-2.9698665318976207,0.47,40
2016-08-11,0.28,0.45,0.55,0.76,0.88,1.16,1.42,1.57,2.2237548354267407,-1.718775511634152,-1.3057739077660597,-2.475287562878912,0.47,40
2016-08-12,0.29,0.43,0.56,0.71,0.82,1.1,1.36,1.51,2.1914526469372895,-1.6506032168798543,-1.5016478025466096,-2.6408010604355874,0.47,40
2016-08-15,0.31,0.46,0.56,0.72,0.85,1.14,1.4,1.55,2.247504809671627,-1.717080379167135,-1.4959595717652285,-2.3259011681340236,0.47,40
2016-08-16,0.27,0.45,0.57,0.76,0.87,1.16,1.42,1.57,2.2464522562979243,-1.6921536158823138,-1.427079974542787,-3.0062490668139286,0.47,40
2016-08-17,0.3,0.46,0.58,0.74,0.86,1.15,1.41,1.56,2.2533883150653646,-1.6908282742008203,-1.5038527248792855,-2.7502207833425083,0.47,40
2016-08-18,0.3,0.44,0.58,0.71,0.81,1.12,1.38,1.53,2.2546253388556483,-1.6774384926798052,-1.6541214968980458,-2.8413478808414037,0.47,40
2016-08-19,0.3,0.44,0.59,0.76,0.88,1.17,1.43,1.58,2.2440498295950833,-1.7182164852565702,-1.3523982018529608,-2.520095031896307,0.47,40
2016-08-22,0.29,0.45,0.58,0.76,0.86,1.15,1.4,1.55,2.2089050767424743,-1.6553473483506398,-1.3908338160233709,-2.820965974776483,0.47,40
2016-08-23,0.3,0.45,0.58,0.74,0.86,1.15,1.4,1.55,2.219788003090093,-1.6785017496434305,-1.4125788142306228,-2.5927850646057475,0.47,40
2016-08-24,0.31,0.46,0.59,0.76,0.87,1.13,1.4,1.56,2.234143985092886,-1.652355293395292,-1.4935516981135357,-2.865284228353328,0.47,40
2016-08-25,0.33,0.46,0.6,0.78,0.89,1.16,1.43,1.58,2.233403302826706,-1.6903032909881581,-1.348285389869407,-2.388828450100119,0.47,40
2016-08-26,0.34,0.47,0.62,0.84,0.96,1.23,1.49,1.62,2.1978038485309392,-1.714006679405812,-0.9553266534909846,-1.9144401329122276,0.47,40
2016-08-29,0.33,0.49,0.62,0.81,0.92,1.18,1.43,1.57,2.179499620245659,-1.6050546253265265,-1.216592415540898,-2.69711261668741,0.47,40
2016-08-30,0.33,0.47,0.61,0.8,0.92,1.18,1.44,1.57,2.1716451767784553,-1.6475640186818181,-1.1267509439181391,-2.2767964310862263,0.47,40
2016-08-31,0.33,0.47,0.61,0.8,0.92,1.19,1.45,1.58,2.1914647040688977,-1.6708878155082147,-1.1427303023549304,-2.242276112378237,0.47,40
2016-09-01,0.33,0.47,0.6,0.78,0.91,1.18,1.44,1.57,2.19324217630237,-1.678483548769573,-1.1843450161526854,-2.1499116470002275,0.47,40
2016-09-02,0.33,0.45,0.59,0.8,0.92,1.2,1.47,1.6,2.21238782509899,-1.7521982673623482,-1.069252294865369,-1.7304699222308153,0.47,40
2016-09-06,0.32,0.45,0.56,0.74,0.86,1.13,1.4,1.55,2.215689070690421,-1.708976913474756,-1.3816455527804794,-2.080601503205858,0.47,40
2016-09-07,0.34,0.49,0.57,0.74,0.86,1.12,1.39,1.54,2.2252080288702607,-1.6582649055926104,-1.5171207173700134,-2.3452475733600466,0.47,40
2016-09-08,0.35,0.5,0.57,0.78,0.91,1.19,1.46,1.61,2.2841385852171103,-1.771742201536566,-1.347110259976658,-1.8309369519797472,0.47,40
2016-09-09,0.35,0.51,0.58,0.79,0.93,1.23,1.51,1.67,2.3918799539995783,-1.8629228571033498,-1.4730319673383143,-1.9681961723042705,0.47,40
2016-09-12,0.37,0.53,0.57,0.79,0.92,1.21,1.5,1.68,2.434179400261139,-1.874360736308382,-1.6468896839415086,-1.9789179118148525,0.47,40
2016-09-13,0.36,0.54,0.63,0.8,0.95,1.26,1.56,1.73,2.533882649255265,-1.896872422048365,-1.8084219972742106,-2.797657911641072,0.47,40
2016-09-14,0.33,0.52,0.62,0.77,0.9,1.21,1.52,1.7,2.5481440069476813,-1.8586154105677555,-2.0615869611599673,-3.4886753063029134,0.47,40
2016-09-15,0.29,0.49,0.6,0.74,0.87,1.2,1.51,1.71,2.6058984667759484,-1.9105968439327177,-2.243560285707064,-3.8846464793174484,0.47,40
2016-09-16,0.3,0.5,0.61,0.77,0.91,1.21,1.51,1.7,2.5225647774678155,-1.8522459076774611,-1.9705815129881195,-3.648868967088573,0.47,40
2016-09-19,0.3,0.48,0.6,0.79,0.92,1.22,1.52,1.7,2.4762326464460904,-1.8707367166981723,-1.739235468259633,-3.1560761803046007,0.47,40
2016-09-20,0.3,0.49,0.61,0.79,0.93,1.2,1.5,1.69,2.4579425341520302,-1.8135465872899035,-1.7839565664267387,-3.4951750474638157,0.47,40
2016-09-21,0.22,0.44,0.61,0.79,0.92,1.2,1.48,1.66,2.386381097796039,-1.7455784558595888,-1.638885583584296,-4.3311486939451305,0.47,40
2016-09-22,0.18,0.39,0.6,0.79,0.91,1.18,1.46,1.63,2.30738212148084,-1.711011207123705,-1.449322598217516,-4.420693857215898,0.47,40
2016-09-23,0.18,0.4,0.6,0.77,0.9,1.16,1.44,1.62,2.32173100272304,-1.6882374252719126,-1.5949503042342708,-4.68869250177688,0.47,40
2016-09-26,0.25,0.42,0.58,0.76,0.87,1.13,1.41,1.59,2.2853570795429192,-1.6948626021478492,-1.5767133211204507,-3.5644916167845784,0.47,40
2016-09-27,0.26,0.42,0.58,0.75,0.86,1.12,1.39,1.56,2.2345294927129364,-1.6583097257855777,-1.504133931067005,-3.3384679825655628,0.47,40
2016-09-28,0.27,0.44,0.6,0.75,0.87,1.13,1.41,1.57,2.2691717674813527,-1.6551589886705238,-1.5950237360192578,-3.552873387140554,0.47,40
2016-09-29,0.26,0.43,0.59,0.73,0.85,1.12,1.39,1.56,2.272284663957564,-1.6587260903624164,-1.6599526478263043,-3.6141194520273072,0.47,40
2016-09-30,0.29,0.45,0.59,0.77,0.88,1.14,1.42,1.6,2.3006960408710815,-1.7012877277564844,-1.5961533451847032,-3.230476881771862,0.47,40
2016-10-03,0.32,0.48,0.63,0.8,0.91,1.18,1.46,1.63,2.3342828035830676,-1.70115407735872,-1.5903649974904541,-3.2726500253806043,0.47,40
2016-10-04,0.33,0.48,0.64,0.82,0.95,1.22,1.51,1.69,2.4008296553162136,-1.7921334251054186,-1.546002514500147,-3.0132378736801426,0.47,40
2016-10-05,0.32,0.48,0.65,0.85,0.98,1.26,1.54,1.72,2.407387539235545,-1.8124362246076384,-1.4153188123864024,-3.0575863432283032,0.47,40
2016-10-06,0.33,0.46,0.65,0.86,1.0,1.28,1.58,1.75,2.428297667135203,-1.89427590128571,-1.2855278417491067,-2.4919394360181704,0.47,40
2016-10-07,0.33,0.46,0.66,0.83,0.99,1.26,1.55,1.73,2.42031541300536,-1.8556934389126438,-1.3897509018016363,-2.726000377980654,0.47,40
2016-10-11,0.35,0.48,0.69,0.87,1.03,1.3,1.58,1.77,2.4421116491422543,-1.8600147836804215,-1.3210357865828857,-2.753245243040367,0.47,40
2016-10-12,0.37,0.49,0.68,0.87,0.99,1.31,1.6,1.79,2.5283719584345477,-1.935502776833394,-1.5310091285549308,-2.578610381976032,0.47,40
2016-10-13,0.3,0.45,0.66,0.85,1.0,1.27,1.56,1.75,2.4376010172796345,-1.8575515447870978,-1.391717186095798,-3.1917787843688545,0.47,40
2016-10-14,0.32,0.46,0.66,0.84,1.0,1.28,1.58,1.8,2.5516441685560403,-1.9515554292269959,-1.629069761434421,-3.1170886843917316,0.47,40
2016-10-17,0.34,0.47,0.65,0.81,0.98,1.26,1.56,1.77,2.5325278375392197,-1.942118840872827,-1.668356793165391,-2.7674029463177523,0.47,40
2016-10-18,0.34,0.47,0.66,0.82,0.96,1.24,1.54,1.75,2.5116924928430504,-1.8830223550901506,-1.7301252113371965,-3.1109582758045597,0.47,40
2016-10-19,0.35,0.48,0.65,0.81,0.96,1.24,1.54,1.76,2.5397027296549792,-1.9140755355756711,-1.7935076312659894,-2.941900348109814,0.47,40
2016-10-20,0.35,0.48,0.66,0.84,0.98,1.26,1.55,1.76,2.493769810800103,-1.8864264833746078,-1.602902174850915,-2.8558123290480006,0.47,40
2016-10-21,0.34,0.47,0.66,0.84,0.98,1.25,1.53,1.74,2.4440164999299703,-1.8435821318014658,-1.5166711084274618,-2.9216302862329475,0.47,40
2016-10-24,0.33,0.46,0.66,0.84,1.0,1.27,1.56,1.77,2.482499860342114,-1.9035255498442885,-1.491794235331243,-2.855004265163444,0.47,40
2016-10-25,0.34,0.49,0.66,0.86,1.0,1.29,1.56,1.77,2.477568674120942,-1.878861341069647,-1.4836823075018948,-2.902269727588345,0.47,40
2016-10-26,0.33,0.49,0.67,0.86,1.01,1.3,1.59,1.79,2.5246420486518026,-1.9078468570880196,-1.555644816101614,-3.160077767768106,0.47,40
2016-10-27,0.3,0.49,0.68,0.87,1.04,1.33,1.64,1.85,2.6297832467785938,-1.978108297308442,-1.6941085159957883,-3.7675231990623215,0.47,40
2016-10-28,0.3,0.49,0.66,0.86,1.02,1.33,1.63,1.86,2.666176452613975,-2.0200920052088174,-1.79563200529916,-3.6646385705033353,0.47,40
2016-10-31,0.34,0.51,0.66,0.86,1.0,1.31,1.62,1.84,2.6554976438980895,-2.001967103619992,-1.8484834053007169,-3.297314958790969,0.47,40
2016-11-01,0.35,0.5,0.65,0.83,0.99,1.3,1.61,1.83,2.6527140418501274,-2.032315535102138,-1.8492062008459687,-2.8804006914065194,0.47,40
2016-11-02,0.37,0.51,0.64,0.81,0.98,1.26,1.57,1.81,2.6363235762987345,-2.0007396672004227,-1.9425984907961735,-2.7632797966393117,0.47,40
2016-11-03,0.38,0.52,0.64,0.81,0.98,1.26,1.58,1.82,2.666257359878424,-2.020260221947167,-2.0128501987828336,-2.7319821581623533,0.47,40
2016-11-04,0.38,0.52,0.62,0.8,0.95,1.24,1.55,1.79,2.6335990775250924,-1.995102942246342,-2.0252207660660293,-2.6208660679071,0.47,40
2016-11-07,0.41,0.54,0.63,0.82,0.99,1.29,1.6,1.83,2.663085479934437,-2.064741963784492,-1.8867725328535347,-2.007252508677069,0.47,40
2016-11-08,0.43,0.56,0.71,0.87,1.04,1.34,1.65,1.88,2.7115605930437088,-2.0315082961087696,-1.9115361855135846,-2.6548399532258404,0.47,40
